category 0.0 0.0 Державне агентство автомобільних доріг України (загальнодержавні витрати)
category 4 B 4306931500.0 Міністерство надзвичайних ситуацій України
category 14 M 13500000.0 Міністерство надзвичайних ситуацій України (загальнодержавні витрати)
category 38 B 37727727300.0 Міністерство фінансів України
category 100 B 1.003019405e+11 Міністерство фінансів України (загальнодержавні витрати)
category 4 B 3977721300.0 Міністерство юстиції України
category 24 M 23688500.0 Державна інспекція ядерного регулювання України
category 3 B 2514998700.0 Адміністрація Державної прикордонної служби України
category 28 M 27825000.0 Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг
category 35 M 34577900.0 Національна комісія, що здійснює державне регулювання у сфері зв'язку та інформатизації
category 449 M 448912500.0 Головне управління розвідки Міністерства оборони України
category 17 M 16540400.0 Вища рада юстиції
category 19 M 18998700.0 Секретаріат Уповноваженого Верховної Ради України з прав людини
category 62 M 61628100.0 Антимонопольний комітет України
category 71 M 70672200.0 Національне агентство України з питань державної служби
category 44 M 43567400.0 Національна комісія з цінних паперів та фондового ринку
category 189 M 188619000.0 Державне агентство з інвестицій та управління національними проектами України
category 6 M 6363800.0 Державне агентство екологічних інвестицій України
category 35 M 35182400.0 Національна комісія, що здійснює державне регулювання у сфері енергетики
category 821 M 820587600.0 Державне космічне агентство України
category 22 M 21935500.0 Національна рада України з питань телебачення і радіомовлення
category 43 M 42536400.0 Національна комісія, що здійснює державне регулювання у сфері комунальних послуг
category 23 M 23291900.0 Рада національної безпеки і оборони України
category 74 M 74210400.0 Рахункова палата
category 3 B 3129124000.0 Служба безпеки України
category 2 B 2438974300.0 Національна академія наук України
category 168 M 167842600.0 Національна академія педагогічних наук України
category 2 B 2265450700.0 Національна академія медичних наук України
category 20 M 19860900.0 Національна академія мистецтв України
category 38 M 38307500.0 Національна академія правових наук України
category 512 M 512468400.0 Національна академія аграрних наук України
category 332 M 332152700.0 Управління державної охорони України
category 172 M 172192400.0 Фонд державного майна України
category 479 M 478934200.0 Служба зовнішньої розвідки України
category 543 M 543194700.0 Адміністрація Державної служби спеціального зв'язку та захисту інформації
category 873 M 873153800.0 Центральна виборча комісія
category 19 M 19000000.0 Центральна виборча комісія (загальнодержавні витрати)
category 0.0 0.0 Національна акціонерна компанія "Украгролізинг"
category 51 M 51478900.0 Рада міністрів Автономної Республіки Крим
category 109 M 108666600.0 Вінницька обласна державна адміністрація
category 69 M 69309200.0 Волинська обласна державна адміністрація
category 99 M 98823700.0 Дніпропетровська обласна державна адміністрація
category 89 M 89138400.0 Донецька обласна державна адміністрація
category 93 M 92909400.0 Житомирська обласна державна адміністрація
category 70 M 69704500.0 Закарпатська обласна державна адміністрація
category 81 M 80822200.0 Запорізька обласна державна адміністрація
category 73 M 73434100.0 Івано-Франківська обласна державна адміністрація
category 109 M 108984900.0 Київська обласна державна адміністрація
category 80 M 80073000.0 Кіровоградська обласна державна адміністрація
category 80 M 79685000.0 Луганська обласна державна адміністрація
category 92 M 92066400.0 Львівська обласна державна адміністрація
category 72 M 72472400.0 Миколаївська обласна державна адміністрація
category 108 M 107879000.0 Одеська обласна державна адміністрація
category 87 M 87406600.0 Полтавська обласна державна адміністрація
category 70 M 70039500.0 Рівненська обласна державна адміністрація
category 74 M 74423000.0 Сумська обласна державна адміністрація
category 78 M 78363500.0 Тернопільська обласна державна адміністрація
category 116 M 116148400.0 Харківська обласна державна адміністрація
category 68 M 68182800.0 Херсонська обласна державна адміністрація
category 83 M 82675600.0 Хмельницька обласна державна адміністрація
category 77 M 76543500.0 Черкаська обласна державна адміністрація
category 50 M 50178200.0 Чернівецька обласна державна адміністрація
category 81 M 81076700.0 Чернігівська обласна державна адміністрація
category 35 M 34875800.0 Севастопольська міська державна адміністрація
